capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio.<init>|<init>(kotlin.String;kotlin.collections.List<kotlin.String>;kotlin.String?;kotlin.collections.Map<kotlin.String,kotlin.String>?;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentMcpEnvironmentVariable>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin.collections/Map<INVARIANT:kotlin/String!!,INVARIANT:kotlin/String!!>?:default=true:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentMcpEnvironmentVariable!!>!!:default=true:vararg=false]	CodexAgent.CodexMcpTransport.Stdio.#ctor	csharp.value.CodexMcpTransport.Stdio.Ctor	c-header:codex_agent_mcp_transport_stdio_create,c-header:codex_agent_mcp_transport_stdio_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#constructorsRejectDuplicateKeysMalformedInputsAndPreserveOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#stdioConstructorAndPropertiesPreserveMapListsAndOwnedChildren[macosArm64]	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio.arguments|{}arguments[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	CodexAgent.CodexMcpTransport.Stdio.Arguments	csharp.value.CodexMcpTransport.Stdio.Arguments	c-header:codex_agent_mcp_transport_stdio_argument_copy_at,c-header:codex_agent_mcp_transport_stdio_arguments_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#gettersRejectWrongContextTypeStaleAndBoundsWithoutChangingOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#stdioConstructorAndPropertiesPreserveMapListsAndOwnedChildren[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio.command|{}command[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexMcpTransport.Stdio.Command	csharp.value.CodexMcpTransport.Stdio.Command	c-header:codex_agent_mcp_transport_stdio_command_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#gettersRejectWrongContextTypeStaleAndBoundsWithoutChangingOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#stdioConstructorAndPropertiesPreserveMapListsAndOwnedChildren[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio.environment|{}environment[0]|propertyKind=VAL|type=kotlin.collections/Map<INVARIANT:kotlin/String!!,INVARIANT:kotlin/String!!>?	CodexAgent.CodexMcpTransport.Stdio.Environment	csharp.value.CodexMcpTransport.Stdio.Environment	c-header:codex_agent_mcp_transport_stdio_environment_count,c-header:codex_agent_mcp_transport_stdio_environment_key_copy_at,c-header:codex_agent_mcp_transport_stdio_environment_value_copy_at,c-header:codex_agent_mcp_transport_stdio_has_environment,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#gettersRejectWrongContextTypeStaleAndBoundsWithoutChangingOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#stdioConstructorAndPropertiesPreserveMapListsAndOwnedChildren[macosArm64]	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio.forwardedEnvironment|{}forwardedEnvironment[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentMcpEnvironmentVariable!!>!!	CodexAgent.CodexMcpTransport.Stdio.ForwardedEnvironment	csharp.value.CodexMcpTransport.Stdio.ForwardedEnvironment	c-header:codex_agent_mcp_transport_stdio_forwarded_environment_at,c-header:codex_agent_mcp_transport_stdio_forwarded_environment_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#gettersRejectWrongContextTypeStaleAndBoundsWithoutChangingOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#stdioConstructorAndPropertiesPreserveMapListsAndOwnedChildren[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMcpTransport.Stdio.workingDirectory|{}workingDirectory[0]|propertyKind=VAL|type=kotlin/String?	CodexAgent.CodexMcpTransport.Stdio.WorkingDirectory	csharp.value.CodexMcpTransport.Stdio.WorkingDirectory	c-header:codex_agent_mcp_transport_stdio_has_working_directory,c-header:codex_agent_mcp_transport_stdio_working_directory_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#gettersRejectWrongContextTypeStaleAndBoundsWithoutChangingOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCMcpTransportValuesTest#stdioConstructorAndPropertiesPreserveMapListsAndOwnedChildren[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessageRole|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessageRole.ASSISTANT|null[0]	CodexAgent.CodexMessageRole.Assistant	csharp.enum.CodexMessageRole.Assistant	c-header-enum:79	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessageRole|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessageRole.USER|null[0]	CodexAgent.CodexMessageRole.User	csharp.enum.CodexMessageRole.User	c-header-enum:80	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.<init>|<init>(kotlin.String;kotlin.String?;io.github.codex_agent_labs.codexagent.agent.AgentMessageRole;kotlin.String;io.github.codex_agent_labs.codexagent.agent.AgentCollaborationMode;kotlin.String?;kotlin.String?;kotlin.String?;kotlin.Int?;kotlin.collections.Set<io.github.codex_agent_labs.codexagent.agent.AgentCapability>;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentInvocation>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentMessage|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String?:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentMessageRole!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentCollaborationMode!!:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin/Int?:default=true:vararg=false,REGULAR:kotlin.collections/Set<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentCapability!!>!!:default=true:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentInvocation!!>!!:default=true:vararg=false]	CodexAgent.CodexMessage.#ctor	csharp.residual.CodexMessage.constructor	c-header:codex_agent_message_create,c-header:codex_agent_message_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#rejectsConversationAggregateBoundaryViolationsAndReclaimsSnapshots[macosArm64]	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.capabilities|{}capabilities[0]|propertyKind=VAL|type=kotlin.collections/Set<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentCapability!!>!!	CodexAgent.CodexMessage.Capabilities	csharp.residual.CodexMessage.Capabilities	c-header:codex_agent_message_capabilities_count,c-header:codex_agent_message_has_capability,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.clientMessageId|{}clientMessageId[0]|propertyKind=VAL|type=kotlin/String?	CodexAgent.CodexMessage.ClientMessageId	csharp.residual.CodexMessage.ClientMessageId	c-header:codex_agent_message_client_message_id_copy,c-header:codex_agent_message_has_client_message_id,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.collaborationMode|{}collaborationMode[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentCollaborationMode!!	CodexAgent.CodexMessage.CollaborationMode	csharp.residual.CodexMessage.CollaborationMode	c-header:codex_agent_message_collaboration_mode,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.exitCode|{}exitCode[0]|propertyKind=VAL|type=kotlin/Int?	CodexAgent.CodexMessage.ExitCode	csharp.residual.CodexMessage.ExitCode	c-header:codex_agent_message_exit_code,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.id|{}id[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexMessage.Id	csharp.residual.CodexMessage.Id	c-header:codex_agent_message_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.invocations|{}invocations[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentInvocation!!>!!	CodexAgent.CodexMessage.Invocations	csharp.residual.CodexMessage.Invocations	c-header:codex_agent_invocation_destroy,c-header:codex_agent_invocation_from_plugin,c-header:codex_agent_invocation_from_skill,c-header:codex_agent_invocation_kind,c-header:codex_agent_invocation_plugin,c-header:codex_agent_invocation_skill,c-header:codex_agent_message_invocation_at,c-header:codex_agent_message_invocations_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentTurnRequestAndInvocationCarrierExactly[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.plan|{}plan[0]|propertyKind=VAL|type=kotlin/String?	CodexAgent.CodexMessage.Plan	csharp.residual.CodexMessage.Plan	c-header:codex_agent_message_has_plan,c-header:codex_agent_message_plan_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.reasoning|{}reasoning[0]|propertyKind=VAL|type=kotlin/String?	CodexAgent.CodexMessage.Reasoning	csharp.residual.CodexMessage.Reasoning	c-header:codex_agent_message_has_reasoning,c-header:codex_agent_message_reasoning_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.role|{}role[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentMessageRole!!	CodexAgent.CodexMessage.Role	csharp.residual.CodexMessage.Role	c-header:codex_agent_message_role,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.shellCommand|{}shellCommand[0]|propertyKind=VAL|type=kotlin/String?	CodexAgent.CodexMessage.ShellCommand	csharp.residual.CodexMessage.ShellCommand	c-header:codex_agent_message_has_shell_command,c-header:codex_agent_message_shell_command_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentMessage|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentMessage.text|{}text[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexMessage.Text	csharp.residual.CodexMessage.Text	c-header:codex_agent_message_text_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.<init>|<init>(kotlin.String;kotlin.String;kotlin.String;kotlin.collections.List<kotlin.String>;kotlin.String;kotlin.Boolean;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentServiceTier>;kotlin.String?){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentModel|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/Boolean!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentServiceTier!!>!!:default=true:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false]	CodexAgent.CodexModel.#ctor	csharp.value.CodexModel.constructor	c-header:codex_agent_model_create,c-header:codex_agent_model_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#collectionInputsBoundsOutputsContextsTypesAndDestructionFailClosed[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64]	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.defaultEffort|{}defaultEffort[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexModel.DefaultEffort	csharp.value.CodexModel.DefaultEffort	c-header:codex_agent_model_default_effort_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.defaultServiceTier|{}defaultServiceTier[0]|propertyKind=VAL|type=kotlin/String?	CodexAgent.CodexModel.DefaultServiceTier	csharp.value.CodexModel.DefaultServiceTier	c-header:codex_agent_model_default_service_tier_copy,c-header:codex_agent_model_has_default_service_tier,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.description|{}description[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexModel.Description	csharp.value.CodexModel.Description	c-header:codex_agent_model_description_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.displayName|{}displayName[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexModel.DisplayName	csharp.value.CodexModel.DisplayName	c-header:codex_agent_model_display_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.id|{}id[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexModel.Id	csharp.value.CodexModel.Id	c-header:codex_agent_model_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.isDefault|{}isDefault[0]|propertyKind=VAL|type=kotlin/Boolean!!	CodexAgent.CodexModel.IsDefault	csharp.value.CodexModel.IsDefault	c-header:codex_agent_model_is_default,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.serviceTiers|{}serviceTiers[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentServiceTier!!>!!	CodexAgent.CodexModel.ServiceTiers	csharp.value.CodexModel.ServiceTiers	c-header:codex_agent_model_service_tier_at,c-header:codex_agent_model_service_tiers_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentModel|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentModel.supportedEfforts|{}supportedEfforts[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	CodexAgent.CodexModel.SupportedEfforts	csharp.value.CodexModel.SupportedEfforts	c-header:codex_agent_model_supported_effort_copy_at,c-header:codex_agent_model_supported_efforts_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#modelCopiesOrderedListsDuplicatesAndNestedServiceTiers[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval.<init>|<init>(kotlin.String;io.github.codex_agent_labs.codexagent.agent.ConversationId;kotlin.String;kotlin.String){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/ConversationId!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false]	CodexAgent.CodexPendingApproval.#ctor	csharp.residual.CodexPendingApproval.constructor	c-header:codex_agent_pending_approval_create,c-header:codex_agent_pending_approval_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInvocationAuthValuesTest#pendingApprovalOwnsIndependentConversationIdSnapshots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval.conversationId|{}conversationId[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/ConversationId!!	CodexAgent.CodexPendingApproval.ConversationId	csharp.residual.CodexPendingApproval.ConversationId	c-header:codex_agent_pending_approval_conversation_id,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInvocationAuthValuesTest#pendingApprovalOwnsIndependentConversationIdSnapshots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval.details|{}details[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexPendingApproval.Details	csharp.residual.CodexPendingApproval.Details	c-header:codex_agent_pending_approval_details_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInvocationAuthValuesTest#pendingApprovalOwnsIndependentConversationIdSnapshots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval.requestId|{}requestId[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexPendingApproval.RequestId	csharp.residual.CodexPendingApproval.RequestId	c-header:codex_agent_pending_approval_request_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInvocationAuthValuesTest#pendingApprovalOwnsIndependentConversationIdSnapshots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval.title|{}title[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexPendingApproval.Title	csharp.residual.CodexPendingApproval.Title	c-header:codex_agent_pending_approval_title_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInvocationAuthValuesTest#pendingApprovalOwnsIndependentConversationIdSnapshots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.AgentElicitation){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentElicitation!!:default=false:vararg=false]	CodexAgent.CodexPendingElicitation.#ctor	csharp.residual.CodexPendingElicitation.constructor	c-header:codex_agent_pending_elicitation_create,c-header:codex_agent_pending_elicitation_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#pendingElicitationAndInteractionStateProjectEveryFieldAndOwnedChild[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#rejectsMalformedContextTypeIndexEnumFlagUtf8AndOutputBoundaries[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation.conversationId|{}conversationId[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/ConversationId!!	CodexAgent.CodexPendingElicitation.ConversationId	csharp.residual.CodexPendingElicitation.ConversationId	c-header:codex_agent_pending_elicitation_conversation_id,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#pendingElicitationAndInteractionStateProjectEveryFieldAndOwnedChild[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation.elicitation|{}elicitation[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentElicitation!!	CodexAgent.CodexPendingElicitation.Elicitation	csharp.residual.CodexPendingElicitation.Elicitation	c-header:codex_agent_pending_elicitation_elicitation,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#pendingElicitationAndInteractionStateProjectEveryFieldAndOwnedChild[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation.requestId|{}requestId[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexPendingElicitation.RequestId	csharp.residual.CodexPendingElicitation.RequestId	c-header:codex_agent_pending_elicitation_request_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#pendingElicitationAndInteractionStateProjectEveryFieldAndOwnedChild[macosArm64]	value-conversion
