capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.privacyPolicyUrl|{}privacyPolicyUrl[0]|propertyKind=VAL|type=kotlin/String?	codex_agent::PluginSummary::privacy_policy_url	rust.value:092	c-header:codex_agent_plugin_summary_has_privacy_policy_url,c-header:codex_agent_plugin_summary_privacy_policy_url_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.reference|{}reference[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentPluginReference!!	codex_agent::PluginSummary::reference	rust.value:093	c-header:codex_agent_plugin_summary_reference,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.termsOfServiceUrl|{}termsOfServiceUrl[0]|propertyKind=VAL|type=kotlin/String?	codex_agent::PluginSummary::terms_of_service_url	rust.value:094	c-header:codex_agent_plugin_summary_has_terms_of_service_url,c-header:codex_agent_plugin_summary_terms_of_service_url_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary.websiteUrl|{}websiteUrl[0]|propertyKind=VAL|type=kotlin/String?	codex_agent::PluginSummary::website_url	rust.value:095	c-header:codex_agent_plugin_summary_has_website_url,c-header:codex_agent_plugin_summary_website_url_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResolution|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResolution.Default|null[0]	codex_agent::Resolution::Default	rust.enum.Resolution.Default	c-header-enum:89	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResolution|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResolution.First|null[0]	codex_agent::Resolution::First	rust.enum.Resolution.First	c-header-enum:90	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResolution|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResolution.Preferred|null[0]	codex_agent::Resolution::Preferred	rust.enum.Resolution.Preferred	c-header-enum:91	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin.MANAGED|null[0]	codex_agent::ResourceOrigin::Managed	rust.enum.ResourceOrigin.Managed	c-header-enum:92	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin.PLUGIN|null[0]	codex_agent::ResourceOrigin::Plugin	rust.enum.ResourceOrigin.Plugin	c-header-enum:93	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin.UNKNOWN|null[0]	codex_agent::ResourceOrigin::Unknown	rust.enum.ResourceOrigin.Unknown	c-header-enum:94	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin.USER|null[0]	codex_agent::ResourceOrigin::User	rust.enum.ResourceOrigin.User	c-header-enum:95	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin.WORKSPACE|null[0]	codex_agent::ResourceOrigin::Workspace	rust.enum.ResourceOrigin.Workspace	c-header-enum:96	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier.<init>|<init>(kotlin.String;kotlin.String;kotlin.String){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false]	codex_agent::ServiceTier::new	rust.value:096	c-header:codex_agent_service_tier_create,c-header:codex_agent_service_tier_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier.description|{}description[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent::ServiceTier::description	rust.value:097	c-header:codex_agent_service_tier_description_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier.id|{}id[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent::ServiceTier::id	rust.value:098	c-header:codex_agent_service_tier_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentServiceTier.name|{}name[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent::ServiceTier::name	rust.value:099	c-header:codex_agent_service_tier_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillCatalog|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillCatalog.<init>|<init>(kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentSkill>;kotlin.collections.List<kotlin.String>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentSkillCatalog|suspend=false|parameters=[REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentSkill!!>!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=true:vararg=false]	codex_agent::SkillCatalog::new	rust.value:100	c-header:codex_agent_skill_catalog_create,c-header:codex_agent_skill_catalog_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#rejectsInvalidListsFlagsEnumsUtf8ContextsTypesAndOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#skillAndCatalogPreserveDefaultsListsAndIndependentChildren[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillCatalog.errors|{}errors[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	codex_agent::SkillCatalog::errors	rust.value:101	c-header:codex_agent_skill_catalog_errors_copy_at,c-header:codex_agent_skill_catalog_errors_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#skillAndCatalogPreserveDefaultsListsAndIndependentChildren[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillCatalog.skills|{}skills[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentSkill!!>!!	codex_agent::SkillCatalog::skills	rust.value:102	c-header:codex_agent_skill_catalog_skills_at,c-header:codex_agent_skill_catalog_skills_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#skillAndCatalogPreserveDefaultsListsAndIndependentChildren[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk.<init>|<init>(kotlin.String;kotlin.Long?;kotlin.Long){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/Long?:default=false:vararg=false,REGULAR:kotlin/Long!!:default=false:vararg=false]	codex_agent::SkillChunk::new	rust.value:103	c-header:codex_agent_skill_chunk_create,c-header:codex_agent_skill_chunk_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk.content|{}content[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent::SkillChunk::content	rust.value:104	c-header:codex_agent_skill_chunk_content_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk.nextOffset|{}nextOffset[0]|propertyKind=VAL|type=kotlin/Long?	codex_agent::SkillChunk::next_offset	rust.value:105	c-header:codex_agent_skill_chunk_next_offset,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillChunk.totalBytes|{}totalBytes[0]|propertyKind=VAL|type=kotlin/Long!!	codex_agent::SkillChunk::total_bytes	rust.value:106	c-header:codex_agent_skill_chunk_total_bytes,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#pluginSkillServiceTierAndSkillChunkProjectExactValues[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillScope|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillScope.ADMIN|null[0]	codex_agent::SkillScope::Admin	rust.enum.SkillScope.Admin	c-header-enum:97	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillScope|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillScope.PLUGIN|null[0]	codex_agent::SkillScope::Plugin	rust.enum.SkillScope.Plugin	c-header-enum:98	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillScope|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillScope.REPO|null[0]	codex_agent::SkillScope::Repo	rust.enum.SkillScope.Repo	c-header-enum:99	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillScope|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillScope.SYSTEM|null[0]	codex_agent::SkillScope::System	rust.enum.SkillScope.System	c-header-enum:100	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillScope|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillScope.USER|null[0]	codex_agent::SkillScope::User	rust.enum.SkillScope.User	c-header-enum:101	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkillScope|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkillScope.displayName|{}displayName[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent::SkillScope::display_name	rust.residual:141	c-header:codex_agent_skill_scope_display_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceValuesTest#capabilityAndSkillScopeEntriesProjectCanonicalLabels[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkill|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkill.<init>|<init>(kotlin.String;kotlin.String;kotlin.String;kotlin.String;io.github.codex_agent_labs.codexagent.agent.AgentSkillScope;kotlin.Boolean;kotlin.String?;kotlin.collections.List<kotlin.String>;kotlin.Boolean;io.github.codex_agent_labs.codexagent.agent.AgentResourceOrigin){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentSkill|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentSkillScope!!:default=false:vararg=false,REGULAR:kotlin/Boolean!!:default=false:vararg=false,REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=true:vararg=false,REGULAR:kotlin/Boolean!!:default=true:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin!!:default=true:vararg=false]	codex_agent::Skill::new	rust.value:107	c-header:codex_agent_skill_create,c-header:codex_agent_skill_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#rejectsInvalidListsFlagsEnumsUtf8ContextsTypesAndOutputs[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#skillAndCatalogPreserveDefaultsListsAndIndependentChildren[macosArm64]	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkill|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkill.brandColor|{}brandColor[0]|propertyKind=VAL|type=kotlin/String?	codex_agent::Skill::brand_color	rust.value:108	c-header:codex_agent_skill_brand_color_copy,c-header:codex_agent_skill_has_brand_color,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#skillAndCatalogPreserveDefaultsListsAndIndependentChildren[macosArm64]	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkill|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkill.canUninstall|{}canUninstall[0]|propertyKind=VAL|type=kotlin/Boolean!!	codex_agent::Skill::can_uninstall	rust.value:109	c-header:codex_agent_skill_can_uninstall,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#skillAndCatalogPreserveDefaultsListsAndIndependentChildren[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkill|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkill.dependencies|{}dependencies[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	codex_agent::Skill::dependencies	rust.value:110	c-header:codex_agent_skill_dependencies_copy_at,c-header:codex_agent_skill_dependencies_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#skillAndCatalogPreserveDefaultsListsAndIndependentChildren[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentSkill|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentSkill.description|{}description[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent::Skill::description	rust.value:111	c-header:codex_agent_skill_description_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#skillAndCatalogPreserveDefaultsListsAndIndependentChildren[macosArm64]	value-conversion
