capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.reload|reload(){}[0]|return=kotlin/Unit|suspend=true|parameters=[]	CodexConversation.reload	dart.conversation:008	c-header:codex_agent_conversation_reload,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#conversationOperationsCopyStructuredAndDefaultInputsAndCompleteShellAndReload[macosArm64],dart-analyzer-conversation:008	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.runShellCommand|runShellCommand(kotlin.String){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false]	CodexConversation.runShellCommand	dart.conversation:009	c-header:codex_agent_conversation_run_shell_command,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#conversationOperationsCopyStructuredAndDefaultInputsAndCompleteShellAndReload[macosArm64],dart-analyzer-conversation:009	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.send|send(io.github.codex_agent_labs.codexagent.agent.AgentTurnRequest){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentTurnRequest!!:default=false:vararg=false]	CodexConversation.sendRequest	dart.conversation:010	c-header:codex_agent_conversation_send_request,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendConversationOperationsTest#conversationOperationsCopyStructuredAndDefaultInputsAndCompleteShellAndReload[macosArm64],dart-analyzer-conversation:010	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.send|send(kotlin.String){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false]	CodexConversation.send	dart.conversation:011	c-header:codex_agent_conversation_send,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],dart-analyzer-conversation:011	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.activeTurnProgress|{}activeTurnProgress[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentTurnProgress?>!!	CodexConversation.activeTurnProgressState	dart.conversation:012	c-header:codex_agent_conversation_active_turn_progress_get,c-header:codex_agent_conversation_active_turn_progress_has_value,c-header:codex_agent_conversation_active_turn_progress_subscribe,c-header:codex_agent_conversation_active_turn_progress_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationDerivedFlowsTest#activeTurnProgressGetterSubscriptionAndProjectorsPreserveNullableOwnedTransitions[macosArm64],dart-analyzer-conversation:012	nullability,parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.canCancelTurn|{}canCancelTurn[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:kotlin/Boolean!!>!!	CodexConversation.canCancelTurnState	dart.conversation:013	c-header:codex_agent_conversation_can_cancel_turn_get,c-header:codex_agent_conversation_can_cancel_turn_subscribe,c-header:codex_agent_state_boolean_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationDerivedFlowsTest#canCancelTurnGetterAndSubscriptionProjectReadyActiveReadyClosed[macosArm64],dart-analyzer-conversation:013	parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.canReload|{}canReload[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:kotlin/Boolean!!>!!	CodexConversation.canReloadState	dart.conversation:014	c-header:codex_agent_conversation_can_reload_get,c-header:codex_agent_conversation_can_reload_subscribe,c-header:codex_agent_state_boolean_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationDerivedFlowsTest#canReloadGetterAndSubscriptionProjectReadyActiveReadyClosed[macosArm64],dart-analyzer-conversation:014	parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.canRunShellCommand|{}canRunShellCommand[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:kotlin/Boolean!!>!!	CodexConversation.canRunShellCommandState	dart.conversation:015	c-header:codex_agent_conversation_can_run_shell_command_get,c-header:codex_agent_conversation_can_run_shell_command_subscribe,c-header:codex_agent_state_boolean_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationDerivedFlowsTest#canRunShellCommandGetterAndSubscriptionProjectFeatureActiveAndDisabledStates[macosArm64],dart-analyzer-conversation:015	parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.canStartTurn|{}canStartTurn[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:kotlin/Boolean!!>!!	CodexConversation.canStartTurnState	dart.conversation:016	c-header:codex_agent_conversation_can_start_turn_get,c-header:codex_agent_conversation_can_start_turn_subscribe,c-header:codex_agent_state_boolean_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationDerivedFlowsTest#canStartTurnGetterAndSubscriptionProjectReadyActiveReadyClosed[macosArm64],dart-analyzer-conversation:016	parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.currentMessages|{}currentMessages[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentMessage!!>!!>!!	CodexConversation.messagesState	dart.conversation:017	c-header:codex_agent_conversation_current_messages_at,c-header:codex_agent_conversation_current_messages_count,c-header:codex_agent_conversation_current_messages_get,c-header:codex_agent_conversation_current_messages_subscribe,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationDerivedFlowsTest#currentMessagesGetterSubscriptionAndProjectorsPreserveOrderedOwnedTransitions[macosArm64],dart-analyzer-conversation:017	collection-immutability-ordering,parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.isTurnActive|{}isTurnActive[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:kotlin/Boolean!!>!!	CodexConversation.isTurnActiveState	dart.conversation:018	c-header:codex_agent_conversation_is_turn_active_get,c-header:codex_agent_conversation_is_turn_active_subscribe,c-header:codex_agent_state_boolean_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationDerivedFlowsTest#isTurnActiveGetterAndSubscriptionProjectReadyActiveReadyClosed[macosArm64],dart-analyzer-conversation:018	parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexConversation.state|{}state[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentConversationState!!>!!	CodexConversation.state	dart.conversation:019	c-header:codex_agent_conversation_state_get,c-header:codex_agent_conversation_state_subscribe,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],dart-analyzer-conversation:019	parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexFailure|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/CodexFailure.<init>|<init>(kotlin.String;kotlin.String;kotlin.Boolean){}[0]|return=io.github.codex_agent_labs.codexagent.agent/CodexFailure|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/Boolean!!:default=false:vararg=false]	CodexFailure.new	dart.value:133	c-header:codex_agent_failure_create,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationValuesTest#createsAndValidatesFailures[macosArm64],dart-analyzer-value:133	structured-failure,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexFailure|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexFailure.code|{}code[0]|propertyKind=VAL|type=kotlin/String!!	CodexFailure.code	dart.value:134	c-header:codex_agent_failure_code_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsStructuredPrepareFailureAndQuiescesFailedHost[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCValueProjectionTest#projectsEveryConversationStatusAndFailureExactly[macosArm64],dart-analyzer-value:134	structured-failure,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexFailure|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexFailure.isRecoverable|{}isRecoverable[0]|propertyKind=VAL|type=kotlin/Boolean!!	CodexFailure.isRecoverable	dart.value:135	c-header:codex_agent_failure_is_recoverable,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsStructuredPrepareFailureAndQuiescesFailedHost[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCValueProjectionTest#projectsEveryConversationStatusAndFailureExactly[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCValueProjectionTest#projectsMissingHostStateVariantsAndPayloadsExactly[macosArm64],dart-analyzer-value:135	structured-failure,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexFailure|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexFailure.message|{}message[0]|propertyKind=VAL|type=kotlin/String!!	CodexFailure.message	dart.value:136	c-header:codex_agent_failure_message_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsStructuredPrepareFailureAndQuiescesFailedHost[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCValueProjectionTest#projectsEveryConversationStatusAndFailureExactly[macosArm64],dart-analyzer-value:136	structured-failure,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexHooks|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexHooks.install|install(kotlin.String;io.github.codex_agent_labs.codexagent.agent.AgentInstallationScope){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentHook!!|suspend=true|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentInstallationScope!!:default=false:vararg=false]	CodexHooks.install	dart.leaf:008	c-header:codex_agent_hooks_install,c-header:codex_agent_operation_hook,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendCatalogOperationsTest#hooksInstallReturnsFreshOwnedHook[macosArm64],dart-analyzer-leaf:008	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexHooks|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexHooks.list|list(){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentHookCatalog!!|suspend=true|parameters=[]	CodexHooks.list	dart.leaf:009	c-header:codex_agent_hooks_list,c-header:codex_agent_operation_hook_catalog,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendCatalogOperationsTest#hooksListReturnsFreshCatalog[macosArm64],dart-analyzer-leaf:009	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexHooks|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexHooks.trust|trust(io.github.codex_agent_labs.codexagent.agent.AgentHook){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentHook!!:default=false:vararg=false]	CodexHooks.trust	dart.leaf:010	c-header:codex_agent_hooks_trust,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendCatalogOperationsTest#hooksTrustIsUnitAndCopiesHook[macosArm64],dart-analyzer-leaf:010	async-success,parent-child-ownership,value-conversion
