capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.CLOSED|null[0]	codex_agent.ConversationStatus.CLOSED	python.enum.ConversationStatus.CLOSED	c-header-enum:16	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.FAILED|null[0]	codex_agent.ConversationStatus.FAILED	python.enum.ConversationStatus.FAILED	c-header-enum:17	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.NEW|null[0]	codex_agent.ConversationStatus.NEW	python.enum.ConversationStatus.NEW	c-header-enum:18	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.OPENING|null[0]	codex_agent.ConversationStatus.OPENING	python.enum.ConversationStatus.OPENING	c-header-enum:19	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.READY|null[0]	codex_agent.ConversationStatus.READY	python.enum.ConversationStatus.READY	c-header-enum:20	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.RELOADING|null[0]	codex_agent.ConversationStatus.RELOADING	python.enum.ConversationStatus.RELOADING	c-header-enum:21	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.RUNNING_TURN|null[0]	codex_agent.ConversationStatus.RUNNING_TURN	python.enum.ConversationStatus.RUNNING_TURN	c-header-enum:22	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.STARTING_TURN|null[0]	codex_agent.ConversationStatus.STARTING_TURN	python.enum.ConversationStatus.STARTING_TURN	c-header-enum:23	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.ConversationId;kotlin.String;kotlin.Long){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/ConversationId!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/Long!!:default=false:vararg=false]	codex_agent.ConversationSummary	python.value.ConversationSummary.constructor	c-header:codex_agent_conversation_summary_create,c-header:codex_agent_conversation_summary_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationValuesTest#projectsConversationValuesWithIndependentNestedOwnership[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary.conversationId|{}conversationId[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/ConversationId!!	codex_agent.ConversationSummary.conversation_id	python.value.ConversationSummary.conversation_id	c-header:codex_agent_conversation_summary_conversation_id,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationValuesTest#projectsConversationValuesWithIndependentNestedOwnership[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary.title|{}title[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.ConversationSummary.title	python.value.ConversationSummary.title	c-header:codex_agent_conversation_summary_title_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationValuesTest#projectsConversationValuesWithIndependentNestedOwnership[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary.updatedAtEpochSeconds|{}updatedAtEpochSeconds[0]|propertyKind=VAL|type=kotlin/Long!!	codex_agent.ConversationSummary.updated_at_epoch_seconds	python.value.ConversationSummary.updated_at_epoch_seconds	c-header:codex_agent_conversation_summary_updated_at_epoch_seconds,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationValuesTest#projectsConversationValuesWithIndependentNestedOwnership[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversation|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversation.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.AgentConversationSummary;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentMessage>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentConversation|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentMessage!!>!!:default=false:vararg=false]	codex_agent.ConversationValue	python.residual:023	c-header:codex_agent_conversation_value_create,c-header:codex_agent_conversation_value_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#rejectsConversationAggregateBoundaryViolationsAndReclaimsSnapshots[macosArm64],python-analyzer-residual:023	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversation.messages|{}messages[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentMessage!!>!!	codex_agent.ConversationValue.messages	python.residual:024	c-header:codex_agent_conversation_value_message_at,c-header:codex_agent_conversation_value_messages_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],python-analyzer-residual:024	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversation.summary|{}summary[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary!!	codex_agent.ConversationValue.summary	python.residual:025	c-header:codex_agent_conversation_value_summary,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],python-analyzer-residual:025	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction.ACCEPT|null[0]	codex_agent.ElicitationAction.ACCEPT	python.enum.ElicitationAction.ACCEPT	c-header-enum:24	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction.CANCEL|null[0]	codex_agent.ElicitationAction.CANCEL	python.enum.ElicitationAction.CANCEL	c-header-enum:25	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction.DECLINE|null[0]	codex_agent.ElicitationAction.DECLINE	python.enum.ElicitationAction.DECLINE	c-header-enum:26	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse.Companion|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse.Companion.cancel|cancel(){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse!!|suspend=false|parameters=[]	codex_agent.ElicitationResponse.cancel	python.function:000	c-header:codex_agent_elicitation_response_cancel,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationBehaviorValuesTest#behaviorSurfaceRejectsInvalidBoundariesAndContextTeardownReclaimsSnapshots[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationBehaviorValuesTest#responseFactoriesAndElicitationAcceptsImplementExactTruthTable[macosArm64],python-analyzer-function:000	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse.Companion|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse.Companion.decline|decline(){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse!!|suspend=false|parameters=[]	codex_agent.ElicitationResponse.decline	python.function:001	c-header:codex_agent_elicitation_response_decline,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationBehaviorValuesTest#behaviorSurfaceRejectsInvalidBoundariesAndContextTeardownReclaimsSnapshots[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationBehaviorValuesTest#responseFactoriesAndElicitationAcceptsImplementExactTruthTable[macosArm64],python-analyzer-function:001	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.AgentElicitationAction;kotlin.collections.Map<kotlin.String,io.github.codex_agent_labs.codexagent.agent.AgentFormValue>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction!!:default=false:vararg=false,REGULAR:kotlin.collections/Map<INVARIANT:kotlin/String!!,INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentFormValue!!>!!:default=true:vararg=false]	codex_agent.ElicitationResponse	python.residual:026	c-header:codex_agent_elicitation_response_create,c-header:codex_agent_elicitation_response_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#elicitationAndResponseProjectEveryFieldAndOwnedCollection[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#rejectsMalformedContextTypeIndexEnumFlagUtf8AndOutputBoundaries[macosArm64],python-analyzer-residual:026	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse.action|{}action[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction!!	codex_agent.ElicitationResponse.action	python.residual:027	c-header:codex_agent_elicitation_response_action,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#elicitationAndResponseProjectEveryFieldAndOwnedCollection[macosArm64],python-analyzer-residual:027	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse.content|{}content[0]|propertyKind=VAL|type=kotlin.collections/Map<INVARIANT:kotlin/String!!,INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentFormValue!!>!!	codex_agent.ElicitationResponse.content	python.residual:028	c-header:codex_agent_elicitation_response_content_count,c-header:codex_agent_elicitation_response_content_value,c-header:codex_agent_form_value_boolean,c-header:codex_agent_form_value_destroy,c-header:codex_agent_form_value_from_boolean,c-header:codex_agent_form_value_from_number,c-header:codex_agent_form_value_from_text,c-header:codex_agent_form_value_from_text_list,c-header:codex_agent_form_value_kind,c-header:codex_agent_form_value_number,c-header:codex_agent_form_value_text,c-header:codex_agent_form_value_text_list,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#elicitationAndResponseProjectEveryFieldAndOwnedCollection[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formValueCarrierIsTaggedOwnedAndFailClosed[macosArm64],python-analyzer-residual:028	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationValidationIssue|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationValidationIssue.<init>|<init>(kotlin.String;io.github.codex_agent_labs.codexagent.agent.AgentElicitationValidationReason){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentElicitationValidationIssue|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentElicitationValidationReason!!:default=false:vararg=false]	codex_agent.ElicitationValidationIssue	python.value.ElicitationValidationIssue.constructor	c-header:codex_agent_elicitation_validation_issue_create,c-header:codex_agent_elicitation_validation_issue_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#elicitationValidationIssueProjectsEveryReasonAndCopiesFieldName[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationValidationIssue|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationValidationIssue.fieldName|{}fieldName[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.ElicitationValidationIssue.field_name	python.value.ElicitationValidationIssue.field_name	c-header:codex_agent_elicitation_validation_issue_field_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#elicitationValidationIssueProjectsEveryReasonAndCopiesFieldName[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationValidationIssue|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationValidationIssue.reason|{}reason[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentElicitationValidationReason!!	codex_agent.ElicitationValidationIssue.reason	python.value.ElicitationValidationIssue.reason	c-header:codex_agent_elicitation_validation_issue_reason,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#elicitationValidationIssueProjectsEveryReasonAndCopiesFieldName[macosArm64]	value-conversion
